,country,year,sex,age,suicides_no,population,suicides/100k_pop,gdp_for_year,gdp_per_capita,continent
19950,Qatar,1995,female,55-74 years,0,5879,0.0,"8,137,911,978",17559,Asia
19951,Qatar,1995,female,75+ years,0,1070,0.0,"8,137,911,978",17559,Asia
19952,Qatar,1995,male,15-24 years,0,45900,0.0,"8,137,911,978",17559,Asia
19953,Qatar,1995,male,25-34 years,0,88331,0.0,"8,137,911,978",17559,Asia
19954,Qatar,1995,male,35-54 years,0,116596,0.0,"8,137,911,978",17559,Asia
19955,Qatar,1995,male,5-14 years,0,46510,0.0,"8,137,911,978",17559,Asia
19956,Qatar,1995,male,55-74 years,0,14190,0.0,"8,137,911,978",17559,Asia
19957,Qatar,1995,male,75+ years,0,1303,0.0,"8,137,911,978",17559,Asia
19958,Qatar,2001,female,35-54 years,4,51357,7.79,"17,538,461,538",32510,Asia
19959,Qatar,2001,male,35-54 years,11,141836,7.76,"17,538,461,538",32510,Asia
19960,Qatar,2001,male,25-34 years,5,99440,5.03,"17,538,461,538",32510,Asia
19961,Qatar,2001,male,15-24 years,2,48294,4.14,"17,538,461,538",32510,Asia
19962,Qatar,2001,female,25-34 years,1,38718,2.58,"17,538,461,538",32510,Asia
19963,Qatar,2001,female,15-24 years,0,32124,0.0,"17,538,461,538",32510,Asia
19964,Qatar,2001,female,5-14 years,0,49711,0.0,"17,538,461,538",32510,Asia
19965,Qatar,2001,female,55-74 years,0,7174,0.0,"17,538,461,538",32510,Asia
19966,Qatar,2001,female,75+ years,0,778,0.0,"17,538,461,538",32510,Asia
19967,Qatar,2001,male,5-14 years,0,51875,0.0,"17,538,461,538",32510,Asia
19968,Qatar,2001,male,55-74 years,0,17036,0.0,"17,538,461,538",32510,Asia
19969,Qatar,2001,male,75+ years,0,1140,0.0,"17,538,461,538",32510,Asia
19970,Qatar,2004,male,35-54 years,14,190116,7.36,"31,734,065,934",45517,Asia
19971,Qatar,2004,male,25-34 years,4,127398,3.14,"31,734,065,934",45517,Asia
19972,Qatar,2004,male,15-24 years,2,67990,2.94,"31,734,065,934",45517,Asia
19973,Qatar,2004,female,25-34 years,1,55188,1.81,"31,734,065,934",45517,Asia
19974,Qatar,2004,female,15-24 years,0,44307,0.0,"31,734,065,934",45517,Asia
19975,Qatar,2004,female,35-54 years,0,65017,0.0,"31,734,065,934",45517,Asia
19976,Qatar,2004,female,5-14 years,0,53572,0.0,"31,734,065,934",45517,Asia
19977,Qatar,2004,female,55-74 years,0,9409,0.0,"31,734,065,934",45517,Asia
19978,Qatar,2004,female,75+ years,0,1300,0.0,"31,734,065,934",45517,Asia
19979,Qatar,2004,male,5-14 years,0,54893,0.0,"31,734,065,934",45517,Asia
19980,Qatar,2004,male,55-74 years,0,26617,0.0,"31,734,065,934",45517,Asia
19981,Qatar,2004,male,75+ years,0,1384,0.0,"31,734,065,934",45517,Asia
19982,Qatar,2005,male,15-24 years,7,73205,9.56,"44,530,494,505",55899,Asia
19983,Qatar,2005,male,25-34 years,5,153674,3.25,"44,530,494,505",55899,Asia
19984,Qatar,2005,male,55-74 years,1,32745,3.05,"44,530,494,505",55899,Asia
19985,Qatar,2005,female,25-34 years,1,62046,1.61,"44,530,494,505",55899,Asia
19986,Qatar,2005,male,35-54 years,3,225317,1.33,"44,530,494,505",55899,Asia
19987,Qatar,2005,female,15-24 years,0,46042,0.0,"44,530,494,505",55899,Asia
19988,Qatar,2005,female,35-54 years,0,71166,0.0,"44,530,494,505",55899,Asia
19989,Qatar,2005,female,5-14 years,0,56746,0.0,"44,530,494,505",55899,Asia
19990,Qatar,2005,female,55-74 years,0,10108,0.0,"44,530,494,505",55899,Asia
19991,Qatar,2005,female,75+ years,0,1349,0.0,"44,530,494,505",55899,Asia
19992,Qatar,2005,male,5-14 years,0,62794,0.0,"44,530,494,505",55899,Asia
19993,Qatar,2005,male,75+ years,0,1426,0.0,"44,530,494,505",55899,Asia
19994,Qatar,2006,male,75+ years,1,1511,66.18,"60,882,142,857",64762,Asia
19995,Qatar,2006,male,35-54 years,13,252854,5.14,"60,882,142,857",64762,Asia
19996,Qatar,2006,female,15-24 years,2,54988,3.64,"60,882,142,857",64762,Asia
19997,Qatar,2006,male,25-34 years,7,200436,3.49,"60,882,142,857",64762,Asia
19998,Qatar,2006,male,55-74 years,1,33952,2.95,"60,882,142,857",64762,Asia
19999,Qatar,2006,female,25-34 years,2,68246,2.93,"60,882,142,857",64762,Asia
20000,Qatar,2006,male,15-24 years,2,120029,1.67,"60,882,142,857",64762,Asia
20001,Qatar,2006,female,35-54 years,1,77166,1.3,"60,882,142,857",64762,Asia
20002,Qatar,2006,female,5-14 years,0,57408,0.0,"60,882,142,857",64762,Asia
20003,Qatar,2006,female,55-74 years,0,10910,0.0,"60,882,142,857",64762,Asia
20004,Qatar,2006,female,75+ years,0,1413,0.0,"60,882,142,857",64762,Asia
20005,Qatar,2006,male,5-14 years,0,61177,0.0,"60,882,142,857",64762,Asia
20006,Qatar,2007,male,55-74 years,3,36856,8.14,"79,712,087,912",71460,Asia
20007,Qatar,2007,male,25-34 years,13,259649,5.01,"79,712,087,912",71460,Asia
20008,Qatar,2007,male,35-54 years,14,301723,4.64,"79,712,087,912",71460,Asia
20009,Qatar,2007,male,15-24 years,6,158535,3.78,"79,712,087,912",71460,Asia
20010,Qatar,2007,female,25-34 years,2,76736,2.61,"79,712,087,912",71460,Asia
20011,Qatar,2007,male,5-14 years,1,61319,1.63,"79,712,087,912",71460,Asia
20012,Qatar,2007,female,15-24 years,1,61878,1.62,"79,712,087,912",71460,Asia
20013,Qatar,2007,female,35-54 years,1,84797,1.18,"79,712,087,912",71460,Asia
20014,Qatar,2007,female,5-14 years,0,58979,0.0,"79,712,087,912",71460,Asia
20015,Qatar,2007,female,55-74 years,0,11898,0.0,"79,712,087,912",71460,Asia
20016,Qatar,2007,female,75+ years,0,1485,0.0,"79,712,087,912",71460,Asia
20017,Qatar,2007,male,75+ years,0,1624,0.0,"79,712,087,912",71460,Asia
20018,Qatar,2008,male,35-54 years,17,367149,4.63,"115,270,054,945",87961,Asia
20019,Qatar,2008,male,25-34 years,12,328478,3.65,"115,270,054,945",87961,Asia
20020,Qatar,2008,male,55-74 years,1,40788,2.45,"115,270,054,945",87961,Asia
20021,Qatar,2008,female,25-34 years,2,87644,2.28,"115,270,054,945",87961,Asia
20022,Qatar,2008,male,15-24 years,1,184417,0.54,"115,270,054,945",87961,Asia
20023,Qatar,2008,female,15-24 years,0,66159,0.0,"115,270,054,945",87961,Asia
20024,Qatar,2008,female,35-54 years,0,93854,0.0,"115,270,054,945",87961,Asia
20025,Qatar,2008,female,5-14 years,0,61710,0.0,"115,270,054,945",87961,Asia
20026,Qatar,2008,female,55-74 years,0,13126,0.0,"115,270,054,945",87961,Asia
20027,Qatar,2008,female,75+ years,0,1569,0.0,"115,270,054,945",87961,Asia
20028,Qatar,2008,male,5-14 years,0,63880,0.0,"115,270,054,945",87961,Asia
20029,Qatar,2008,male,75+ years,0,1691,0.0,"115,270,054,945",87961,Asia
20030,Qatar,2009,male,55-74 years,2,45092,4.44,"97,798,351,648",64911,Asia
20031,Qatar,2009,male,15-24 years,8,194348,4.12,"97,798,351,648",64911,Asia
20032,Qatar,2009,male,25-34 years,16,399923,4.0,"97,798,351,648",64911,Asia
20033,Qatar,2009,male,35-54 years,15,442932,3.39,"97,798,351,648",64911,Asia
20034,Qatar,2009,female,15-24 years,2,67911,2.95,"97,798,351,648",64911,Asia
20035,Qatar,2009,female,25-34 years,1,100429,1.0,"97,798,351,648",64911,Asia
20036,Qatar,2009,female,35-54 years,0,104199,0.0,"97,798,351,648",64911,Asia
20037,Qatar,2009,female,5-14 years,0,65535,0.0,"97,798,351,648",64911,Asia
20038,Qatar,2009,female,55-74 years,0,14648,0.0,"97,798,351,648",64911,Asia
20039,Qatar,2009,female,75+ years,0,1681,0.0,"97,798,351,648",64911,Asia
20040,Qatar,2009,male,5-14 years,0,68172,0.0,"97,798,351,648",64911,Asia
20041,Qatar,2009,male,75+ years,0,1779,0.0,"97,798,351,648",64911,Asia
20042,Qatar,2010,male,25-34 years,20,466496,4.29,"125,122,306,346",74055,Asia
20043,Qatar,2010,male,15-24 years,8,189517,4.22,"125,122,306,346",74055,Asia
20044,Qatar,2010,male,35-54 years,18,523563,3.44,"125,122,306,346",74055,Asia
20045,Qatar,2010,female,25-34 years,1,113923,0.88,"125,122,306,346",74055,Asia
20046,Qatar,2010,female,15-24 years,0,67779,0.0,"125,122,306,346",74055,Asia
20047,Qatar,2010,female,35-54 years,0,115895,0.0,"125,122,306,346",74055,Asia
20048,Qatar,2010,female,5-14 years,0,70137,0.0,"125,122,306,346",74055,Asia
20049,Qatar,2010,female,55-74 years,0,16476,0.0,"125,122,306,346",74055,Asia
20050,Qatar,2010,female,75+ years,0,1858,0.0,"125,122,306,346",74055,Asia
20051,Qatar,2010,male,5-14 years,0,72634,0.0,"125,122,306,346",74055,Asia
20052,Qatar,2010,male,55-74 years,0,49265,0.0,"125,122,306,346",74055,Asia
20053,Qatar,2010,male,75+ years,0,2049,0.0,"125,122,306,346",74055,Asia
20054,Qatar,2011,male,15-24 years,9,232554,3.87,"167,775,274,725",90490,Asia
20055,Qatar,2011,male,55-74 years,2,56963,3.51,"167,775,274,725",90490,Asia
20056,Qatar,2011,male,35-54 years,19,558761,3.4,"167,775,274,725",90490,Asia
20057,Qatar,2011,male,25-34 years,15,499529,3.0,"167,775,274,725",90490,Asia
20058,Qatar,2011,female,15-24 years,2,75069,2.66,"167,775,274,725",90490,Asia
20059,Qatar,2011,female,35-54 years,2,124729,1.6,"167,775,274,725",90490,Asia
20060,Qatar,2011,female,25-34 years,1,122957,0.81,"167,775,274,725",90490,Asia
20061,Qatar,2011,female,5-14 years,0,76170,0.0,"167,775,274,725",90490,Asia
20062,Qatar,2011,female,55-74 years,0,18211,0.0,"167,775,274,725",90490,Asia
20063,Qatar,2011,female,75+ years,0,2064,0.0,"167,775,274,725",90490,Asia
20064,Qatar,2011,male,5-14 years,0,84348,0.0,"167,775,274,725",90490,Asia
20065,Qatar,2011,male,75+ years,0,2726,0.0,"167,775,274,725",90490,Asia
20066,Qatar,2012,male,25-34 years,16,537337,2.98,"186,833,516,484",93270,Asia
20067,Qatar,2012,female,35-54 years,4,134674,2.97,"186,833,516,484",93270,Asia
20068,Qatar,2012,male,15-24 years,7,266285,2.63,"186,833,516,484",93270,Asia
20069,Qatar,2012,male,35-54 years,14,586307,2.39,"186,833,516,484",93270,Asia
20070,Qatar,2012,male,55-74 years,1,64600,1.55,"186,833,516,484",93270,Asia
20071,Qatar,2012,female,25-34 years,1,133051,0.75,"186,833,516,484",93270,Asia
20072,Qatar,2012,female,15-24 years,0,80919,0.0,"186,833,516,484",93270,Asia
20073,Qatar,2012,female,5-14 years,0,82707,0.0,"186,833,516,484",93270,Asia
20074,Qatar,2012,female,55-74 years,0,19868,0.0,"186,833,516,484",93270,Asia
20075,Qatar,2012,female,75+ years,0,2314,0.0,"186,833,516,484",93270,Asia
20076,Qatar,2012,male,5-14 years,0,91507,0.0,"186,833,516,484",93270,Asia
20077,Qatar,2012,male,75+ years,0,3580,0.0,"186,833,516,484",93270,Asia
20078,Qatar,2013,male,15-24 years,8,284327,2.81,"198,727,747,253",93066,Asia
20079,Qatar,2013,male,25-34 years,15,580440,2.58,"198,727,747,253",93066,Asia
20080,Qatar,2013,male,35-54 years,13,608776,2.14,"198,727,747,253",93066,Asia
20081,Qatar,2013,female,25-34 years,1,143703,0.7,"198,727,747,253",93066,Asia
20082,Qatar,2013,female,15-24 years,0,84449,0.0,"198,727,747,253",93066,Asia
20083,Qatar,2013,female,35-54 years,0,145530,0.0,"198,727,747,253",93066,Asia
20084,Qatar,2013,female,5-14 years,0,89888,0.0,"198,727,747,253",93066,Asia
20085,Qatar,2013,female,55-74 years,0,21311,0.0,"198,727,747,253",93066,Asia
20086,Qatar,2013,female,75+ years,0,2575,0.0,"198,727,747,253",93066,Asia
20087,Qatar,2013,male,5-14 years,0,97682,0.0,"198,727,747,253",93066,Asia
20088,Qatar,2013,male,55-74 years,0,72220,0.0,"198,727,747,253",93066,Asia
20089,Qatar,2013,male,75+ years,0,4448,0.0,"198,727,747,253",93066,Asia
20090,Qatar,2014,female,55-74 years,1,22469,4.45,"206,224,725,275",91587,Asia
20091,Qatar,2014,male,15-24 years,12,286756,4.18,"206,224,725,275",91587,Asia
20092,Qatar,2014,male,35-54 years,23,629627,3.65,"206,224,725,275",91587,Asia
20093,Qatar,2014,male,55-74 years,2,80029,2.5,"206,224,725,275",91587,Asia
20094,Qatar,2014,male,25-34 years,15,626535,2.39,"206,224,725,275",91587,Asia
20095,Qatar,2014,female,15-24 years,1,85593,1.17,"206,224,725,275",91587,Asia
20096,Qatar,2014,female,25-34 years,1,153842,0.65,"206,224,725,275",91587,Asia
20097,Qatar,2014,female,35-54 years,0,157182,0.0,"206,224,725,275",91587,Asia
20098,Qatar,2014,female,5-14 years,0,97388,0.0,"206,224,725,275",91587,Asia
20099,Qatar,2014,female,75+ years,0,2802,0.0,"206,224,725,275",91587,Asia
20100,Qatar,2014,male,5-14 years,0,104323,0.0,"206,224,725,275",91587,Asia
20101,Qatar,2014,male,75+ years,0,5136,0.0,"206,224,725,275",91587,Asia
20102,Qatar,2015,male,15-24 years,13,277494,4.68,"164,641,483,516",69937,Asia
20103,Qatar,2015,male,35-54 years,23,651297,3.53,"164,641,483,516",69937,Asia
20104,Qatar,2015,male,25-34 years,20,672458,2.97,"164,641,483,516",69937,Asia
20105,Qatar,2015,female,35-54 years,5,169638,2.95,"164,641,483,516",69937,Asia
20106,Qatar,2015,female,15-24 years,2,85120,2.35,"164,641,483,516",69937,Asia
20107,Qatar,2015,female,25-34 years,2,162310,1.23,"164,641,483,516",69937,Asia
20108,Qatar,2015,male,55-74 years,1,88140,1.13,"164,641,483,516",69937,Asia
20109,Qatar,2015,female,5-14 years,0,104727,0.0,"164,641,483,516",69937,Asia
20110,Qatar,2015,female,55-74 years,0,23389,0.0,"164,641,483,516",69937,Asia
20111,Qatar,2015,female,75+ years,0,2996,0.0,"164,641,483,516",69937,Asia
20112,Qatar,2015,male,5-14 years,0,110987,0.0,"164,641,483,516",69937,Asia
20113,Qatar,2015,male,75+ years,0,5591,0.0,"164,641,483,516",69937,Asia
20124,Republic of Korea,1985,male,75+ years,42,154800,27.13,"100,273,097,170",2731,Asia
20125,Republic of Korea,1985,male,55-74 years,393,1498300,26.23,"100,273,097,170",2731,Asia
20126,Republic of Korea,1985,male,35-54 years,903,4285700,21.07,"100,273,097,170",2731,Asia
20127,Republic of Korea,1985,male,25-34 years,655,3616800,18.11,"100,273,097,170",2731,Asia
20128,Republic of Korea,1985,male,15-24 years,678,4413000,15.36,"100,273,097,170",2731,Asia
20129,Republic of Korea,1985,female,75+ years,38,370700,10.25,"100,273,097,170",2731,Asia
20130,Republic of Korea,1985,female,55-74 years,161,2000500,8.05,"100,273,097,170",2731,Asia
20131,Republic of Korea,1985,female,15-24 years,296,4148300,7.14,"100,273,097,170",2731,Asia
20132,Republic of Korea,1985,female,25-34 years,228,3568800,6.39,"100,273,097,170",2731,Asia
20133,Republic of Korea,1985,female,35-54 years,262,4267400,6.14,"100,273,097,170",2731,Asia
20134,Republic of Korea,1985,male,5-14 years,20,4336000,0.46,"100,273,097,170",2731,Asia
20135,Republic of Korea,1985,female,5-14 years,13,4056400,0.32,"100,273,097,170",2731,Asia
20136,Republic of Korea,1986,male,75+ years,59,160500,36.76,"115,537,126,326",3078,Asia
20137,Republic of Korea,1986,male,55-74 years,377,1555500,24.24,"115,537,126,326",3078,Asia
20138,Republic of Korea,1986,male,35-54 years,827,4507500,18.35,"115,537,126,326",3078,Asia
20139,Republic of Korea,1986,male,25-34 years,671,3832600,17.51,"115,537,126,326",3078,Asia
20140,Republic of Korea,1986,male,15-24 years,616,4499600,13.69,"115,537,126,326",3078,Asia
20141,Republic of Korea,1986,female,75+ years,30,378000,7.94,"115,537,126,326",3078,Asia
20142,Republic of Korea,1986,female,25-34 years,250,3656500,6.84,"115,537,126,326",3078,Asia
20143,Republic of Korea,1986,female,55-74 years,129,2039900,6.32,"115,537,126,326",3078,Asia
20144,Republic of Korea,1986,female,15-24 years,237,4244400,5.58,"115,537,126,326",3078,Asia
20145,Republic of Korea,1986,female,35-54 years,236,4325800,5.46,"115,537,126,326",3078,Asia
20146,Republic of Korea,1986,male,5-14 years,18,4308100,0.42,"115,537,126,326",3078,Asia
20147,Republic of Korea,1986,female,5-14 years,8,4032000,0.2,"115,537,126,326",3078,Asia
20148,Republic of Korea,1987,male,75+ years,44,163700,26.88,"146,133,338,196",3834,Asia
20149,Republic of Korea,1987,male,55-74 years,380,1607800,23.63,"146,133,338,196",3834,Asia
20150,Republic of Korea,1987,male,25-34 years,675,3973800,16.99,"146,133,338,196",3834,Asia
20151,Republic of Korea,1987,male,35-54 years,781,4617500,16.91,"146,133,338,196",3834,Asia
20152,Republic of Korea,1987,male,15-24 years,493,4536200,10.87,"146,133,338,196",3834,Asia
20153,Republic of Korea,1987,female,75+ years,30,389400,7.7,"146,133,338,196",3834,Asia
20154,Republic of Korea,1987,female,55-74 years,152,2113500,7.19,"146,133,338,196",3834,Asia
20155,Republic of Korea,1987,female,25-34 years,254,3813900,6.66,"146,133,338,196",3834,Asia
20156,Republic of Korea,1987,female,35-54 years,229,4388200,5.22,"146,133,338,196",3834,Asia
20157,Republic of Korea,1987,female,15-24 years,221,4265300,5.18,"146,133,338,196",3834,Asia
20158,Republic of Korea,1987,male,5-14 years,27,4259100,0.63,"146,133,338,196",3834,Asia
20159,Republic of Korea,1987,female,5-14 years,15,3986500,0.38,"146,133,338,196",3834,Asia
20160,Republic of Korea,1988,male,75+ years,44,179000,24.58,"196,964,195,387",5089,Asia
20161,Republic of Korea,1988,male,55-74 years,281,1684400,16.68,"196,964,195,387",5089,Asia
20162,Republic of Korea,1988,male,35-54 years,691,4699000,14.71,"196,964,195,387",5089,Asia
20163,Republic of Korea,1988,male,25-34 years,575,4136900,13.9,"196,964,195,387",5089,Asia
20164,Republic of Korea,1988,female,75+ years,47,412300,11.4,"196,964,195,387",5089,Asia
20165,Republic of Korea,1988,male,15-24 years,513,4503000,11.39,"196,964,195,387",5089,Asia
20166,Republic of Korea,1988,female,55-74 years,141,2207300,6.39,"196,964,195,387",5089,Asia
20167,Republic of Korea,1988,female,25-34 years,206,3966200,5.19,"196,964,195,387",5089,Asia
20168,Republic of Korea,1988,female,15-24 years,212,4255900,4.98,"196,964,195,387",5089,Asia
20169,Republic of Korea,1988,female,35-54 years,213,4499800,4.73,"196,964,195,387",5089,Asia
20170,Republic of Korea,1988,male,5-14 years,14,4211600,0.33,"196,964,195,387",5089,Asia
20171,Republic of Korea,1988,female,5-14 years,12,3945100,0.3,"196,964,195,387",5089,Asia
20172,Republic of Korea,1989,male,75+ years,59,186600,31.62,"243,526,047,717",6217,Asia
20173,Republic of Korea,1989,male,55-74 years,314,1763900,17.8,"243,526,047,717",6217,Asia
20174,Republic of Korea,1989,male,35-54 years,693,4820500,14.38,"243,526,047,717",6217,Asia
20175,Republic of Korea,1989,male,25-34 years,574,4239100,13.54,"243,526,047,717",6217,Asia
20176,Republic of Korea,1989,female,75+ years,46,429800,10.7,"243,526,047,717",6217,Asia
20177,Republic of Korea,1989,male,15-24 years,464,4502500,10.31,"243,526,047,717",6217,Asia
20178,Republic of Korea,1989,female,55-74 years,136,2301300,5.91,"243,526,047,717",6217,Asia
20179,Republic of Korea,1989,female,25-34 years,233,4069200,5.73,"243,526,047,717",6217,Asia
20180,Republic of Korea,1989,female,35-54 years,262,4618800,5.67,"243,526,047,717",6217,Asia
20181,Republic of Korea,1989,female,15-24 years,207,4256500,4.86,"243,526,047,717",6217,Asia
20182,Republic of Korea,1989,male,5-14 years,20,4122100,0.49,"243,526,047,717",6217,Asia
20183,Republic of Korea,1989,female,5-14 years,15,3861200,0.39,"243,526,047,717",6217,Asia
20184,Republic of Korea,1990,male,75+ years,53,194400,27.26,"279,349,355,714",7056,Asia
20185,Republic of Korea,1990,male,55-74 years,352,1859100,18.93,"279,349,355,714",7056,Asia
20186,Republic of Korea,1990,male,35-54 years,736,4981300,14.78,"279,349,355,714",7056,Asia
20187,Republic of Korea,1990,male,25-34 years,550,4270100,12.88,"279,349,355,714",7056,Asia
20188,Republic of Korea,1990,female,75+ years,52,450100,11.55,"279,349,355,714",7056,Asia
20189,Republic of Korea,1990,male,15-24 years,480,4502200,10.66,"279,349,355,714",7056,Asia
20190,Republic of Korea,1990,female,25-34 years,269,4102400,6.56,"279,349,355,714",7056,Asia
20191,Republic of Korea,1990,female,55-74 years,153,2400600,6.37,"279,349,355,714",7056,Asia
20192,Republic of Korea,1990,female,15-24 years,232,4250500,5.46,"279,349,355,714",7056,Asia
20193,Republic of Korea,1990,female,35-54 years,242,4781300,5.06,"279,349,355,714",7056,Asia
20194,Republic of Korea,1990,male,5-14 years,26,4028200,0.65,"279,349,355,714",7056,Asia
20195,Republic of Korea,1990,female,5-14 years,14,3769300,0.37,"279,349,355,714",7056,Asia
20196,Republic of Korea,1991,male,75+ years,55,203800,26.99,"325,734,233,313",8145,Asia
20197,Republic of Korea,1991,male,55-74 years,331,1948900,16.98,"325,734,233,313",8145,Asia
20198,Republic of Korea,1991,male,35-54 years,708,5151700,13.74,"325,734,233,313",8145,Asia
20199,Republic of Korea,1991,male,25-34 years,568,4281300,13.27,"325,734,233,313",8145,Asia
20200,Republic of Korea,1991,female,75+ years,56,469000,11.94,"325,734,233,313",8145,Asia
20201,Republic of Korea,1991,male,15-24 years,451,4484500,10.06,"325,734,233,313",8145,Asia
20202,Republic of Korea,1991,female,55-74 years,154,2489000,6.19,"325,734,233,313",8145,Asia
20203,Republic of Korea,1991,female,25-34 years,247,4115000,6.0,"325,734,233,313",8145,Asia
20204,Republic of Korea,1991,female,35-54 years,256,4951200,5.17,"325,734,233,313",8145,Asia
20205,Republic of Korea,1991,female,15-24 years,201,4226500,4.76,"325,734,233,313",8145,Asia
20206,Republic of Korea,1991,male,5-14 years,26,3973100,0.65,"325,734,233,313",8145,Asia
20207,Republic of Korea,1991,female,5-14 years,16,3699700,0.43,"325,734,233,313",8145,Asia
20208,Republic of Korea,1992,male,75+ years,56,214000,26.17,"350,051,111,253",8671,Asia
20209,Republic of Korea,1992,male,55-74 years,438,2042700,21.44,"350,051,111,253",8671,Asia
20210,Republic of Korea,1992,male,35-54 years,823,5317000,15.48,"350,051,111,253",8671,Asia
20211,Republic of Korea,1992,male,25-34 years,644,4294600,15.0,"350,051,111,253",8671,Asia
20212,Republic of Korea,1992,female,75+ years,60,487200,12.32,"350,051,111,253",8671,Asia
20213,Republic of Korea,1992,male,15-24 years,480,4456500,10.77,"350,051,111,253",8671,Asia
20214,Republic of Korea,1992,female,55-74 years,182,2578400,7.06,"350,051,111,253",8671,Asia
20215,Republic of Korea,1992,female,25-34 years,267,4125000,6.47,"350,051,111,253",8671,Asia
20216,Republic of Korea,1992,female,35-54 years,312,5119600,6.09,"350,051,111,253",8671,Asia
20217,Republic of Korea,1992,female,15-24 years,222,4195700,5.29,"350,051,111,253",8671,Asia
20218,Republic of Korea,1992,male,5-14 years,26,3906100,0.67,"350,051,111,253",8671,Asia
20219,Republic of Korea,1992,female,5-14 years,23,3634400,0.63,"350,051,111,253",8671,Asia
20220,Republic of Korea,1993,male,75+ years,91,221700,41.05,"386,302,839,274",9479,Asia
20221,Republic of Korea,1993,male,55-74 years,524,2145400,24.42,"386,302,839,274",9479,Asia
20222,Republic of Korea,1993,male,35-54 years,1040,5494900,18.93,"386,302,839,274",9479,Asia
20223,Republic of Korea,1993,female,75+ years,91,501700,18.14,"386,302,839,274",9479,Asia
20224,Republic of Korea,1993,male,25-34 years,646,4306500,15.0,"386,302,839,274",9479,Asia
20225,Republic of Korea,1993,male,15-24 years,522,4405500,11.85,"386,302,839,274",9479,Asia
20226,Republic of Korea,1993,female,25-34 years,322,4131600,7.79,"386,302,839,274",9479,Asia
20227,Republic of Korea,1993,female,55-74 years,207,2673200,7.74,"386,302,839,274",9479,Asia
20228,Republic of Korea,1993,female,35-54 years,381,5301200,7.19,"386,302,839,274",9479,Asia
20229,Republic of Korea,1993,female,15-24 years,253,4146800,6.1,"386,302,839,274",9479,Asia
20230,Republic of Korea,1993,male,5-14 years,25,3855600,0.65,"386,302,839,274",9479,Asia
20231,Republic of Korea,1993,female,5-14 years,22,3570700,0.62,"386,302,839,274",9479,Asia
20232,Republic of Korea,1994,male,75+ years,105,227600,46.13,"455,602,962,225",11073,Asia
20233,Republic of Korea,1994,male,55-74 years,546,2249100,24.28,"455,602,962,225",11073,Asia
20234,Republic of Korea,1994,female,75+ years,93,512500,18.15,"455,602,962,225",11073,Asia
20235,Republic of Korea,1994,male,35-54 years,1025,5690100,18.01,"455,602,962,225",11073,Asia
20236,Republic of Korea,1994,male,25-34 years,681,4326600,15.74,"455,602,962,225",11073,Asia
20237,Republic of Korea,1994,male,15-24 years,479,4353800,11.0,"455,602,962,225",11073,Asia
20238,Republic of Korea,1994,female,55-74 years,264,2774600,9.51,"455,602,962,225",11073,Asia
20239,Republic of Korea,1994,female,25-34 years,337,4144000,8.13,"455,602,962,225",11073,Asia
20240,Republic of Korea,1994,female,35-54 years,383,5495100,6.97,"455,602,962,225",11073,Asia
20241,Republic of Korea,1994,female,15-24 years,243,4098900,5.93,"455,602,962,225",11073,Asia
20242,Republic of Korea,1994,female,5-14 years,30,3485300,0.86,"455,602,962,225",11073,Asia
20243,Republic of Korea,1994,male,5-14 years,26,3787700,0.69,"455,602,962,225",11073,Asia
20244,Republic of Korea,1995,male,75+ years,126,265000,47.55,"556,130,926,913",13217,Asia
20245,Republic of Korea,1995,male,55-74 years,638,2212100,28.84,"556,130,926,913",13217,Asia
20246,Republic of Korea,1995,male,35-54 years,1265,5928800,21.34,"556,130,926,913",13217,Asia
20247,Republic of Korea,1995,female,75+ years,112,593200,18.88,"556,130,926,913",13217,Asia
20248,Republic of Korea,1995,male,25-34 years,759,4627000,16.4,"556,130,926,913",13217,Asia
20249,Republic of Korea,1995,male,15-24 years,501,4349400,11.52,"556,130,926,913",13217,Asia
20250,Republic of Korea,1995,female,55-74 years,281,2860400,9.82,"556,130,926,913",13217,Asia
20251,Republic of Korea,1995,female,25-34 years,373,4375500,8.52,"556,130,926,913",13217,Asia
20252,Republic of Korea,1995,female,35-54 years,427,5725200,7.46,"556,130,926,913",13217,Asia
20253,Republic of Korea,1995,female,15-24 years,301,4120600,7.3,"556,130,926,913",13217,Asia
20254,Republic of Korea,1995,female,5-14 years,28,3367300,0.83,"556,130,926,913",13217,Asia
20255,Republic of Korea,1995,male,5-14 years,30,3651900,0.82,"556,130,926,913",13217,Asia
20256,Republic of Korea,1996,male,75+ years,166,279100,59.48,"598,099,073,901",14071,Asia
20257,Republic of Korea,1996,male,55-74 years,796,2313200,34.41,"598,099,073,901",14071,Asia
20258,Republic of Korea,1996,male,35-54 years,1533,6178700,24.81,"598,099,073,901",14071,Asia
20259,Republic of Korea,1996,female,75+ years,150,616700,24.32,"598,099,073,901",14071,Asia
20260,Republic of Korea,1996,male,25-34 years,893,4615200,19.35,"598,099,073,901",14071,Asia
20261,Republic of Korea,1996,male,15-24 years,619,4291000,14.43,"598,099,073,901",14071,Asia
20262,Republic of Korea,1996,female,55-74 years,314,2965200,10.59,"598,099,073,901",14071,Asia
20263,Republic of Korea,1996,female,25-34 years,408,4363000,9.35,"598,099,073,901",14071,Asia
20264,Republic of Korea,1996,female,15-24 years,367,4070800,9.02,"598,099,073,901",14071,Asia
